Letter,ID,P1,P2
RM2,25205015,-147.3115692,-104.5869522
RM2,25205015,-182.3907166,-88.39657593
RM2,25205015,-170.9385986,-82.43761444
RM2,25205015,-243.6748352,-125.2666245
RM2,25205015,-218.3773651,-170.1595917
RM2,25205015,-199.7214813,-99.6238327
RM2,25205015,-183.0894012,-84.21245575
RM2,25205015,-194.6780548,-139.7464142
RM2,25205015,-198.9344482,-68.92957306
RM2,25205015,-193.6581268,-105.1571503
RM2,25205015,-165.1884308,-166.4091339
RM2,25205015,-180.7443695,-92.24339294
RM2,25205015,-121.0584106,-139.3689575
RM2,25205015,-160.01651,-90.43643188
RM2,25205015,-169.8544159,-97.22257996
RM2,25205015,-183.7720337,-105.6470337
RM2,25205015,-222.4972382,-101.6476288
RM2,25205015,-191.2247467,-59.99916458
RM2,25205015,-155.1979523,-172.287796
RM2,25205015,-180.2223663,-44.72431564
RM2,25205015,-140.2764587,-105.4864197
RM2,25205015,-200.8056641,-100.7080078
RM2,25205015,-145.0066833,-76.64730835
RM2,25205015,-118.263649,-118.8740005
RM2,25205015,-179.0498505,-135.7148895
RM2,25205015,-139.1039429,-151.3109741
RM2,25205015,-194.1078644,-114.7621536
RM2,25205015,-157.2378082,-83.99562073
RM2,25205015,-202.7089996,-120.3115387
RM2,25205015,-191.3211212,-141.2722931
RM2,25205015,-128.326416,-168.6096191
RM2,25205015,-203.0784149,-128.0051727
RM2,25205015,-177.3874359,-133.4421234
RM2,25205015,-203.9377289,-104.4504242
RM2,25205015,-136.4135742,-138.2446289
RM2,25205015,-213.3580322,-139.5054932
RM2,25205015,-143.4245911,-164.1765442
RM2,25205015,-246.0118408,-108.6827316
RM2,25205015,-203.3755646,-78.25349426
RM2,25205015,-169.5733337,-159.1973572
RM2,25205015,-188.1569366,-95.38349152
RM2,25205015,-170.7699432,-167.7181854
RM2,25205015,-270.7551575,-95.58426666
RM2,25205015,-227.0909424,-159.9522705
RM2,25205015,-163.7669678,-130.8079834
RM2,25205015,-174.8255615,-141.2562256
RM2,25205015,-179.306839,-89.58515167
RM2,25205015,-211.3824158,-137.5298767
RM2,25205015,-169.6295471,-145.2154846
RM2,25205015,-166.8187256,-117.3802414
RM2,25205015,-185.4023132,-121.9257584
RM2,25205015,-204.4276123,-126.3026199
RM2,25205015,-275.0356445,-98.64405823
RM2,25205015,-214.1129303,-134.7672272
RM2,25205015,-160.6750488,-102.0812988
RM2,25205015,-151.2547607,-164.0721436
RM2,25205015,-209.0935974,-170.0310974
RM2,25205015,-162.4579163,-127.6678772
RM2,25205015,-160.3377533,-105.406105
RM2,25205015,-209.3907471,-108.0723801
RM2,25205015,-225.1394196,-135.4177399
RM2,25205015,-204.7408295,-135.7711029
RM2,25205015,-236.3506165,-166.1601868
RM2,25205015,-202.9178009,-134.5584259
RM2,25205015,-195.4891815,-122.8573456
