"letter","ID","P1","P2","X","Y","x","y","time","cell","sex","age","animal","synapses","treatment","category","r_a","notes","days_alone","animal_or_slicing_problems"
"TW18","22314033",-24.2,-11.38,NA,NA,NA,NA,19.42,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-5.42,-1.76,NA,NA,NA,NA,19.5,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-8.29,-25.99,NA,NA,NA,NA,19.58,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-24.4,-25.01,NA,NA,NA,NA,19.67,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-5.64,-35.55,NA,NA,NA,NA,19.75,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-12.93,-41.62,NA,NA,NA,NA,19.83,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-23.49,-1.52,NA,NA,NA,NA,19.92,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-4.88,-42.11,NA,NA,NA,NA,20,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-18.04,-32.68,NA,NA,NA,NA,20.08,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-10.88,-9.05,NA,NA,NA,NA,20.17,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-15.28,-14.67,NA,NA,NA,NA,20.25,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-4.53,-8.19,NA,NA,NA,NA,20.33,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-10.82,-37.68,NA,NA,NA,NA,20.42,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-11.6,-11.6,NA,NA,NA,NA,20.5,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-8.1,-46.56,NA,NA,NA,NA,20.58,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-46.71,-11.31,NA,NA,NA,NA,20.67,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-9.02,-20,NA,NA,NA,NA,20.75,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-11.45,-38.92,NA,NA,NA,NA,20.83,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-12.33,-30.03,NA,NA,NA,NA,20.92,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-7.68,-16.23,NA,NA,NA,NA,21,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-31.9,-4.44,NA,NA,NA,NA,21.08,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-25.55,-40.81,NA,NA,NA,NA,21.17,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-42.54,-23.62,NA,NA,NA,NA,21.25,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-24.54,-20.26,NA,NA,NA,NA,21.33,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-6.78,-12.28,NA,NA,NA,NA,21.42,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-5.26,-59.58,NA,NA,NA,NA,21.5,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-19.96,-22.4,NA,NA,NA,NA,21.58,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-1.54,-6.43,NA,NA,NA,NA,21.67,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-19.81,-8.21,NA,NA,NA,NA,21.75,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-14.2,-23.36,NA,NA,NA,NA,21.83,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-6.57,-7.18,NA,NA,NA,NA,21.92,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-2.34,-20.65,NA,NA,NA,NA,22,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-8.52,-7.91,NA,NA,NA,NA,22.08,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-7.85,-35.93,NA,NA,NA,NA,22.17,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-12,-19.33,NA,NA,NA,NA,22.25,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-21.67,-7.02,NA,NA,NA,NA,22.33,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-5.33,-11.43,NA,NA,NA,NA,22.42,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-10.05,-11.88,NA,NA,NA,NA,22.5,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-4.77,-24.31,NA,NA,NA,NA,22.58,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-5.99,-29.18,NA,NA,NA,NA,22.67,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-27.22,-30.28,NA,NA,NA,NA,22.75,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-14.62,-15.23,NA,NA,NA,NA,22.83,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-8.06,-11.11,NA,NA,NA,NA,22.92,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-11.66,-31.19,NA,NA,NA,NA,23,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-7.9,-40.86,NA,NA,NA,NA,23.08,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-32.54,-17.28,NA,NA,NA,NA,23.17,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-27.17,-20.46,NA,NA,NA,NA,23.25,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-26.81,-12.77,NA,NA,NA,NA,23.33,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-18.18,-8.42,NA,NA,NA,NA,23.42,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-20.72,-11.56,NA,NA,NA,NA,23.5,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-26.48,-27.09,NA,NA,NA,NA,23.58,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-29.68,-26.63,NA,NA,NA,NA,23.67,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-8,-30.58,NA,NA,NA,NA,23.75,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-12.58,-7.69,NA,NA,NA,NA,23.83,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314033",-1.32,-16.57,NA,NA,NA,NA,23.92,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314034",-22.74,-7.48,NA,NA,NA,NA,27.33,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314034",-11.32,-6.43,NA,NA,NA,NA,26.25,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314037",-8.12,-32.54,NA,NA,NA,NA,42.08,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314037",-14.15,-50.77,NA,NA,NA,NA,42.17,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314034",-20.16,-15.89,NA,NA,NA,NA,25.42,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314034",-18.75,-28.52,NA,NA,NA,NA,25.5,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314034",-19.7,-30.08,NA,NA,NA,NA,25.58,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314034",-24.69,-24.08,NA,NA,NA,NA,25.67,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314034",-10.17,-35.8,NA,NA,NA,NA,25.75,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314034",-6.61,-13.32,NA,NA,NA,NA,25.83,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314034",-14.96,-18.01,NA,NA,NA,NA,25.92,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314034",-7.82,-5.37,NA,NA,NA,NA,26,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314034",-17.99,-11.89,NA,NA,NA,NA,26.08,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314034",-18.52,-31.95,NA,NA,NA,NA,26.17,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314031",-51.07,-47.4,NA,NA,NA,NA,12.67,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314034",-15.71,-30.36,NA,NA,NA,NA,26.33,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314034",-7.31,4.89,NA,NA,NA,NA,26.42,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314034",-17.83,-15.39,NA,NA,NA,NA,26.5,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314034",-5.94,-6.55,NA,NA,NA,NA,26.58,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314034",-3.71,-15.31,NA,NA,NA,NA,26.67,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314034",-4.75,-29.16,NA,NA,NA,NA,26.75,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314034",-22.18,-4.48,NA,NA,NA,NA,26.83,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314034",-47.4,-21.76,NA,NA,NA,NA,26.92,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314034",-11.67,-16.56,NA,NA,NA,NA,27,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314034",-7.13,-5.3,NA,NA,NA,NA,27.08,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314034",-12.77,-16.44,NA,NA,NA,NA,27.17,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314034",-34.86,-3.12,NA,NA,NA,NA,27.25,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314037",-25.1,-30.59,NA,NA,NA,NA,42.25,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314031",-56.28,-20.26,NA,NA,NA,NA,12.75,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314031",-34.43,-25.28,NA,NA,NA,NA,12.83,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314031",-42.45,-47.95,NA,NA,NA,NA,12.92,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314031",-31.5,-51.64,NA,NA,NA,NA,12.25,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314037",-21.31,-36.56,NA,NA,NA,NA,42.33,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314031",-25.18,-18.46,NA,NA,NA,NA,13.17,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314031",-36.25,-5.73,NA,NA,NA,NA,12.17,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314031",-30.46,-26.8,NA,NA,NA,NA,12.58,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314031",-19.62,-13.51,NA,NA,NA,NA,12.33,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314031",-47.3,-24.1,NA,NA,NA,NA,12.42,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314031",-28.24,-18.48,NA,NA,NA,NA,12.5,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314031",-51.05,-16.26,NA,NA,NA,NA,13.25,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314031",-32.34,-4.27,NA,NA,NA,NA,13,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314031",-54.15,-8.37,NA,NA,NA,NA,13.08,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314031",-31.31,-31.92,NA,NA,NA,NA,13.5,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314031",-21.61,-0.86,NA,NA,NA,NA,13.58,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314031",-48.37,-31.28,NA,NA,NA,NA,13.33,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW18","22314031",-45.79,-14.66,NA,NA,NA,NA,13.42,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314039",-2.62,-0.79,NA,NA,NA,NA,0.58,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314039",-0.39,-1.61,NA,NA,NA,NA,0.42,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314039",-3.44,-5.88,NA,NA,NA,NA,1.5,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314039",-2.78,-11.93,NA,NA,NA,NA,0.5,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314039",-2.83,-2.83,NA,NA,NA,NA,0.92,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314039",-1.01,-5.9,NA,NA,NA,NA,0.67,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314039",-5.98,-2.92,NA,NA,NA,NA,1.42,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314039",-4.17,-2.34,NA,NA,NA,NA,0.33,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314041",-63.78,-34.49,NA,NA,NA,NA,13.83,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314041",-73.68,-46.83,NA,NA,NA,NA,13.92,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314041",-67.94,-57.56,NA,NA,NA,NA,14,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314039",-3.47,-2.86,NA,NA,NA,NA,0.75,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314039",-6.79,-1.3,NA,NA,NA,NA,0.83,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314041",-100.93,-45.39,NA,NA,NA,NA,14.25,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314039",-18.14,-2.88,NA,NA,NA,NA,1,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314039",-2.11,-1.5,NA,NA,NA,NA,1.08,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314039",-1.86,-1.25,NA,NA,NA,NA,1.17,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314039",-2.21,-2.21,NA,NA,NA,NA,1.25,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314039",-4.34,-3.12,NA,NA,NA,NA,1.33,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-62.83,-52.46,NA,NA,NA,NA,14.75,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-52.8,-61.95,NA,NA,NA,NA,14.83,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-122.33,-46.64,NA,NA,NA,NA,14.92,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314039",-4.69,-5.91,NA,NA,NA,NA,1.58,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314039",-3.07,-21.99,NA,NA,NA,NA,1.67,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314041",-69.68,-66.02,NA,NA,NA,NA,14.08,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314041",-13.88,-43.18,NA,NA,NA,NA,14.17,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-88.58,-68.44,NA,NA,NA,NA,15.33,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314041",-50.21,-146.65,NA,NA,NA,NA,14.33,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314041",-10.9,-77.42,NA,NA,NA,NA,14.42,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314041",-55.77,-71.64,NA,NA,NA,NA,14.5,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314041",-77.14,-100.94,NA,NA,NA,NA,14.58,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314041",-83.23,-36.24,NA,NA,NA,NA,14.67,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-71.21,-44.96,NA,NA,NA,NA,16.92,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-89.94,-35.01,NA,NA,NA,NA,17,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-40.17,-71.3,NA,NA,NA,NA,17.08,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-25.99,-88.86,NA,NA,NA,NA,17.17,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-50.64,-132.42,NA,NA,NA,NA,17.25,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-107.76,-53.44,NA,NA,NA,NA,17.33,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-81.99,-73.44,NA,NA,NA,NA,17.42,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-99.07,-64.89,NA,NA,NA,NA,17.5,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-76.43,-50.18,NA,NA,NA,NA,17.58,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-82.37,-40.25,NA,NA,NA,NA,17.67,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-82.15,-48.58,NA,NA,NA,NA,17.75,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-28.08,-64.7,NA,NA,NA,NA,17.83,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-89.11,-64.7,NA,NA,NA,NA,17.92,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-73.43,-69.76,NA,NA,NA,NA,18,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-39.28,-56.98,NA,NA,NA,NA,18.08,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314043",-59.64,-106.64,NA,NA,NA,NA,18.17,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314043",-33.03,-100.78,NA,NA,NA,NA,18.25,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-38.46,-84.85,NA,NA,NA,NA,15,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-60.71,-96.11,NA,NA,NA,NA,15.08,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-94.58,-87.25,NA,NA,NA,NA,15.17,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-88.13,-47.85,NA,NA,NA,NA,15.25,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314043",-76.64,-60.77,NA,NA,NA,NA,18.67,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-107.19,-66.91,NA,NA,NA,NA,15.42,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-94.62,-46.41,NA,NA,NA,NA,15.5,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-96.74,-43.03,NA,NA,NA,NA,15.58,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-69.49,-35.92,NA,NA,NA,NA,15.67,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-49.8,-58.95,NA,NA,NA,NA,15.75,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-78.81,-69.04,NA,NA,NA,NA,15.83,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-118.49,-86.76,NA,NA,NA,NA,15.92,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-29.16,-99.96,NA,NA,NA,NA,16,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-41.34,-80.41,NA,NA,NA,NA,16.08,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-86.2,-77.04,NA,NA,NA,NA,16.17,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-93.58,-61.84,NA,NA,NA,NA,16.25,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-19.46,-73.78,NA,NA,NA,NA,16.33,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-62.25,-71.41,NA,NA,NA,NA,16.42,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-99.78,-83.91,NA,NA,NA,NA,16.5,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-50.05,-61.04,NA,NA,NA,NA,16.58,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-34.67,-117.67,NA,NA,NA,NA,16.67,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-84.24,-79.36,NA,NA,NA,NA,16.75,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314042",-81.46,-25.91,NA,NA,NA,NA,16.83,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314043",-102.6,-42.17,NA,NA,NA,NA,20.25,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314043",-104.55,-70.99,NA,NA,NA,NA,20.33,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314043",-77.28,-41.88,NA,NA,NA,NA,20.42,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314043",-102.22,-41.8,NA,NA,NA,NA,20.5,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314043",-31.28,-61.8,NA,NA,NA,NA,20.58,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314043",-104.08,-112.02,NA,NA,NA,NA,20.67,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314043",-29.37,-25.71,NA,NA,NA,NA,20.75,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314043",-65.68,-57.14,NA,NA,NA,NA,20.83,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314043",-87.01,-44.29,NA,NA,NA,NA,20.92,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314043",-47.8,-44.75,NA,NA,NA,NA,21,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314043",-53.23,-109.39,NA,NA,NA,NA,21.08,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314043",-92.12,-44.51,NA,NA,NA,NA,21.17,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314043",-62.14,-67.63,NA,NA,NA,NA,21.25,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314043",-72.89,-88.76,NA,NA,NA,NA,21.33,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314043",-102.25,-54.03,NA,NA,NA,NA,21.42,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314043",-93.15,-37.61,NA,NA,NA,NA,21.5,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314043",-122.3,-83.24,NA,NA,NA,NA,21.58,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314043",-57.2,-106.03,NA,NA,NA,NA,21.67,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314043",-54.83,-73.75,NA,NA,NA,NA,21.75,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
"TW19","22314043",-96.99,-95.16,NA,NA,NA,NA,21.83,NA,"Male",NA,NA,"Glutamate","Cold",2,"",NA,NA,NA
