letter,ID,P1,P2,time,cell,sex,X,Y,age,animal,synapses,treatment,category,R_a,days_alone,animal_or_slicing_problems
AC,Concatenate070.abf,-30.79,-14.92,3.67,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-45.77,-16.47,3.75,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-151.95,-25.6,3.83,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-106.05,-62.1,3.92,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-4.46,-14.83,4,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-62.95,-91.64,4.08,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-5.34,-113.98,4.17,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-47.28,-122.96,4.25,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-71.64,-8.78,4.33,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-42.26,-46.53,4.42,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-7.13,-26.05,4.5,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-26.23,-23.79,4.58,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-48.66,-153.64,4.67,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-39.39,-42.44,4.75,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-118.51,-56.87,4.83,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-48.17,-31.08,4.92,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-29.92,-20.76,5,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-32.39,-25.06,5.08,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-27.06,-31.95,5.17,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-44.01,-22.04,5.25,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-20.2,-34.24,5.33,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-13.05,-30.75,5.42,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-15.87,-21.36,5.5,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-29.87,-112.26,5.58,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-6.71,-43.95,5.67,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-33.13,-23.97,5.75,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-16.28,-43.74,5.83,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-16.84,-24.78,5.92,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-35.17,-30.28,6,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-10.59,-29.51,6.08,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-23.7,-139.06,6.17,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-170.36,-34.25,6.25,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-30.21,-25.33,6.33,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-33.58,-158.09,6.42,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-24.22,-163.99,6.5,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-19.51,-27.44,6.58,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-13.35,-23.11,6.67,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-29.81,-21.27,6.75,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-7.48,-45.32,6.83,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-19.98,-22.42,6.92,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-26.6,-22.94,7,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-31.26,-156.39,7.08,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-20.4,-147.35,7.17,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-33.58,-24.42,7.25,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-22.04,-120.31,7.33,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-161.63,-42.61,7.42,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-14.78,-190.57,7.5,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-25.7,-163.64,7.58,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-11.8,-129.6,7.67,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-17.81,-109.98,7.75,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-19,-150.23,7.83,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-30.03,-113.04,7.92,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-21.94,-21.94,8,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-12.85,-150.79,8.08,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-12.75,-38.39,8.17,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-14.3,-125.99,8.25,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-28.48,-22.37,8.33,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-10.07,-26.55,8.42,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-147.33,-19.76,8.5,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-187.11,-24.76,8.58,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-7.64,-88.2,8.67,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-158.76,-54.39,8.75,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-9.33,-28.25,8.83,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-7.98,-119.68,8.92,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-23.91,-23.91,9,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-24.43,-30.53,9.08,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-21.1,-60.16,9.17,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-9.88,-50.16,9.25,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-10.65,-30.79,9.33,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-9.63,-89.59,9.42,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-10.09,-41.21,9.5,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-20.05,-23.11,9.58,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-34.9,-149.65,9.67,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-42.53,-27.27,9.75,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-19.54,-20.76,9.83,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-9.42,-177.88,9.92,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-43.27,-27.4,10,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-7.27,-22.53,10.08,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-22.78,-31.93,10.17,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-16.25,-164.57,10.25,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-21.43,-22.65,10.33,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-30.69,-22.75,10.42,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-31.8,-20.21,10.5,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-21.71,-25.98,10.58,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-27.39,-40.2,10.67,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-13.43,-21.36,10.75,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-9.43,-35.67,10.83,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-7.43,-33.67,10.92,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-40.36,-25.72,11,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-25.05,-22.61,11.08,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-36.98,-24.17,11.17,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-35.32,-25.55,11.25,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-35.39,-20.13,11.33,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-10.1,-36.96,11.42,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-6.74,-29.93,11.5,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-15.26,-42.11,11.58,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-6.42,-25.95,11.67,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-40.41,-23.32,11.75,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-20.53,-21.75,11.83,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-9.66,-21.87,11.92,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-15.46,-20.34,12,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-10.96,-23.78,12.08,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-8.23,-22.27,12.17,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-23.51,-22.29,12.25,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-7.84,-21.88,12.33,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-25.85,-25.24,12.42,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-7.52,-20.33,12.5,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-12.97,-24.57,12.58,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-18.41,-20.85,12.67,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-28.75,-32.41,12.75,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-8.64,-22.07,12.83,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-16.22,-24.16,12.92,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-17.62,-23.72,13,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-9.73,-37.2,13.08,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-12.75,-21.9,13.17,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-16.56,-27.55,13.25,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-8.31,-21.74,13.33,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-6.54,-37.05,13.42,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-7.17,-20.6,13.5,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-7.42,-26.34,13.58,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-31.13,-22.58,13.67,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-11.17,-22.77,13.75,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-7.03,-21.07,13.83,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-6.03,-18.24,13.92,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-6.81,-22.07,14,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-34.32,-16.62,14.08,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-6.79,-21.43,14.17,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-20.72,-23.77,14.25,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-7,-17.99,14.33,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-7.57,-35.03,14.42,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-7.24,-27.38,14.5,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-7.92,-20.74,14.58,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-11.45,-19.39,14.67,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-16.53,-25.07,14.75,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-1.22,-14.65,14.83,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-8.14,-27.67,14.92,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-17.8,-17.19,15,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-8.57,-28.1,15.08,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-13.27,-22.42,15.17,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-12.94,-22.7,15.25,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-9.59,-18.13,15.33,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-10.3,-20.68,15.42,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-24.12,-21.07,15.5,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-14.34,-21.06,15.58,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-11.33,-22.93,15.67,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-15.32,-22.64,15.75,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
AC,Concatenate070.abf,-17.83,-20.88,15.83,1.3.1,Female,127.85,399.38,35,1,Glutamate,Control,1,"1.5, 1.6, 1.6, 1.6, 1.7, 1.7 ",0,No
