letter,ID,P1,P2,X,Y
TW19,22314044,-12.94136047,-20.88443184,,
TW19,22314044,-46.41532898,-22.61139679,,
TW19,22314044,-41.31793976,-36.43656921,,
TW19,22314044,-23.66065979,-51.66223907,,
TW19,22314044,-51.39350891,-95.33312988,,
TW19,22314044,-24.53327179,-41.62219238,,
TW19,22314044,-8.358955383,-30.93394279,,
TW19,22314044,-14.95361328,-34.48249817,,
TW19,22314044,-44.4316864,-27.94842339,,
TW19,22314044,-30.53188324,-65.93689728,,
TW19,22314044,-4.367828369,-33.66396332,,
TW19,22314044,-55.83286285,-3.950725317,,
TW19,22314044,-58.42208862,-4.717213154,,
TW19,22314044,-5.722045898,-66.7554245,,
TW19,22314045,-3.136923075,-61.12032318,,
TW19,22314045,-63.26837921,-5.284982204,,
TW19,22314045,-74.63322449,-4.442791462,,
TW19,22314045,-32.92113495,-46.95922089,,
TW19,22314045,-3.671572208,-85.4586792,,
TW19,22314045,-38.17772675,-79.07128143,,
TW19,22314045,-39.28487778,-49.05050278,,
TW19,22314045,-86.7219696,-40.9455986,,
TW19,22314045,-32.84069824,-98.14831543,,
TW19,22314045,-79.79991913,-52.33409882,,
TW19,22314045,-37.25983429,-4.300849438,,
TW19,22314045,-47.68785477,-25.10484886,,
TW19,22314045,-29.70377541,-63.27311325,,
TW19,22314045,-50.24754715,-70.99950409,,
TW19,22314045,-64.79189301,-45.87099457,,
TW19,22314045,-33.48416901,-59.72928619,,
TW19,22314045,-40.78000259,-23.69015694,,
TW19,22314045,-59.37916183,-25.19947624,,
TW19,22314045,-67.85784912,-25.74358749,,
TW19,22314045,-14.67682552,-57.40143585,,
TW19,22314045,-27.45635796,-33.55987167,,
TW19,22314045,-46.60909653,-78.34737396,,
TW19,22314045,-21.79286194,-37.66200256,,
TW19,22314045,-25.78143883,-34.32636261,,
TW19,22314045,-54.58624649,-42.9895668,,
TW19,22314045,-3.37822485,-57.69951248,,
TW19,22314045,-2.067625046,-49.67504883,,
TW19,22314045,-20.55796623,-4.078473091,,
TW19,22314045,-57.67585754,-56.45515442,,
TW19,22314045,-31.01437569,-56.64914322,,
TW19,22314045,-1.646529794,-47.42289734,,
TW19,22314045,-4.627316475,-44.30016708,,
TW19,22314045,-1.878368735,-25.68207932,,
TW19,22314045,-25.05280304,-36.64948273,,
TW19,22314045,-35.26791,-34.65755844,,
TW19,22314045,-76.99419403,-61.73540497,,
TW19,22314045,-38.96787262,-32.25400543,,
TW19,22314045,-53.33242416,-55.77383041,,
TW19,22314045,-25.61584091,-39.65392685,,
TW19,22314045,-95.91036224,-44.03047943,,
TW19,22314045,-18.1686039,-56.01040268,,
TW19,22314045,-71.35435486,-71.96470642,,
TW19,22314045,-2.696902275,-3.9176054,,
TW19,22314045,-50.4509964,-63.87873077,,
TW19,22314045,-30.70683479,-85.63847351,,
TW19,22314045,-9.353992462,-110.0620041,,
TW19,22314045,-82.34541321,-48.16572952,,
TW19,22314045,-68.74262238,-35.17328262,,
TW19,22314045,-28.74803162,-33.02049255,,
TW19,22314045,-70.49324036,-52.79304504,,
TW19,22314045,-33.90053558,-56.4835434,,
TW19,22314045,-17.24597931,-1.987191081,,
TW19,22314045,-33.8390274,-79.61539459,,
TW19,22314045,-26.78922844,-61.57926941,,
TW19,22314045,-6.023081779,-63.39612961,,
TW19,22314045,-40.37783051,-28.78115082,,
TW19,22314045,-25.98962212,-31.48278618,,
TW19,22314045,-22.79118919,-8.142752647,,
TW19,22314045,-12.22122574,-32.97317886,,
TW19,22314045,-46.56651306,-19.10069275,,
TW19,22314045,-3.671572208,-63.48602676,,
TW19,22314045,-23.89833832,-48.31240082,,
TW19,22314045,-105.9835281,-19.92395592,,
TW19,22314045,-56.73903656,-46.97341156,,
TW19,22314045,-14.55854034,-60.94525909,,
TW19,22314045,-29.32053185,-36.03440094,,
TW19,22314045,-4.797646999,-51.79471588,,
TW19,22314045,-39.75328445,-20.22203636,,
TW19,22314045,-64.02067566,-4.816572666,,
TW19,22314045,-3.070683479,-52.50915909,,
TW19,22314045,-23.51036453,-29.00352859,,
TW19,22314046,-3.259939671,-47.81560516,,
TW19,22314046,-38.53731537,-3.136923075,,
TW19,22314046,-15.6704216,-1.632335544,,
TW19,22314046,-4.173101425,-3.562749863,,
TW19,22314046,-3.576944113,-5.407998562,,
TW19,22314046,-3.586406946,-41.42820358,,
TW19,22314046,-52.22527695,-19.26629066,,
TW19,22314046,-9.245170593,-39.76274872,,
TW19,22314046,-2.701633692,-2.701633692,,
TW19,22314046,-44.3664093,-44.3664093,,
TW19,22314046,-25.03387642,-4.892275333,,
TW19,22314046,-30.13906479,-33.1908226,,
TW19,22314046,-34.61970901,-35.23006058,,
TW19,22314046,-15.79816914,-17.01887321,,
TW19,22314046,-21.37176704,-3.671572208,,
TW19,22314046,-23.3589592,-24.57966232,,
TW19,22314046,-67.57868958,-79.78572083,,
TW19,22314046,-50.92887115,-34.44937897,,
TW19,22314046,-25.65369034,-50.06775284,,
TW19,22314046,-23.25486755,-19.59275818,,
TW19,22314046,-30.00658607,-33.05834579,,
TW19,22314046,-51.94139099,-54.9931488,,
TW19,22314046,-39.29907227,-89.95825195,,
TW19,22314046,-71.48683167,-52.56593704,,
TW19,22314046,-26.66621208,-5.303907871,,
TW19,22314046,-92.90118408,-53.83868408,,
TW19,22314046,-37.49167252,-34.4399147,,
TW19,22314046,-52.55647278,-63.5428009,,
TW19,22314046,-79.10913086,-24.7878437,,
TW19,22314046,-65.69086456,-66.91156769,,
TW19,22314046,-103.1541443,-25.63949776,,
TW19,22314046,-33.30437851,-69.92546844,,
TW19,22314046,-60.20716095,-36.40345001,,
TW19,22314046,-56.49773788,-49.7838707,,
TW19,22314046,-3.718886375,-24.47083855,,
TW19,22314046,-52.73626709,-38.69818115,,
TW19,22314046,-20.05170441,-54.23139191,,
TW19,22314046,-95.55550385,-50.99983978,,
TW19,22314046,-90.05287933,-0.331198514,,
TW19,22314046,-7.925107479,-57.36358261,,
TW19,22314046,0.340661347,-99.75699615,,
TW19,22314046,-38.40010452,-69.5280304,,
TW19,22314046,-34.78530884,-42.10952759,,
TW19,22314046,-44.89632416,-47.33773041,,
TW19,22314046,-3.756737471,-70.28505707,,
TW19,22314046,-21.05949402,-18.61808777,,
TW19,22314046,-18.3625927,-18.97294426,,
TW19,22314046,-4.698287487,-27.28129578,,
TW19,22314046,-18.61335754,-4.57527113,,
TW19,22314046,-40.42987823,-78.27167511,,
TW19,22314046,-1.395765185,-78.30006409,,
TW19,22314046,-2.010848284,-30.08702087,,
TW19,22314046,-61.87261581,-33.79644394,,
TW19,22314046,-3.179505825,-58.72149658,,
TW19,22314046,-44.92471313,-51.02822876,,
TW19,22314046,-5.005828857,-38.57516479,,
TW19,22314046,-3.804051638,-45.91830826,,
TW19,22314046,-3.4775846,-59.01957703,,
TW19,22314046,-43.95950699,-1.845248938,,
TW19,22314046,-3.510704279,-44.40425873,,
TW19,22314047,-3.766200304,-43.43905258,,
TW19,22314047,-85.94128418,-30.39929199,,
TW19,22314047,-34.42572021,-3.908142567,,
TW19,22314047,-2.346778154,-24.92978668,,
TW19,22314047,-3.013906479,-50.0109787,,
TW19,22314047,-52.97756958,-34.05667114,,
TW19,22314047,-3.075414896,-44.57932281,,
TW19,22314047,-18.68906021,-40.0513649,,
TW19,22314047,-2.905084133,-50.51250458,,
TW19,22314047,-4.513762951,-16.72079468,,
TW19,22314047,-74.78462982,-26.56685257,,
TW19,22314047,-112.1958618,-4.773990154,,
TW19,22314047,-96.88030243,-19.36565018,,
TW19,22314047,-22.02470207,-76.34599304,,
TW19,22314047,-46.7179184,-18.03139305,,
TW19,22314047,-50.95252609,-77.19764709,,
TW19,22314047,-60.5714798,-69.11640167,,
TW19,22314047,-29.523983,-28.30327988,,
TW19,22314047,-29.41516113,-62.98449707,,
TW19,22314047,-47.20998383,-14.25099945,,
TW19,22314047,-20.39709663,-30.7730732,,
TW19,22314047,-37.60995865,-52.25839615,,
TW19,22314047,-49.06469727,-54.55786133,,
TW19,22314047,-35.53760147,-3.188968658,,
TW19,22314047,-29.19751549,-30.41821861,,
TW19,22314047,-49.8501091,-19.94288254,,
TW19,22314047,-64.45123291,-25.38873291,,
TW19,22314047,-3.241014004,-38.03105164,,
TW19,22314047,-15.85021496,-52.47130966,,
TW19,22314047,-43.59045792,-47.86291885,,
TW19,22314047,-46.84093475,-62.71007538,,
TW19,22314047,-32.22561646,-10.25296021,,
TW19,22314047,-45.86626434,-20.23149872,,
TW19,22314047,-32.26819992,-78.65491486,,
TW19,22314047,-41.12066269,-19.14800644,,
TW19,22314047,-39.32745743,-63.13116837,,
TW19,22314047,-50.67337418,-21.37649918,,
TW19,22314047,-25.36507607,0.880041778,,
TW19,22314047,-19.92868805,-38.84958649,,
TW19,22314047,-26.53373337,-44.84428024,,
TW19,22314047,-35.92557526,-48.74295807,,
TW19,22314047,-24.06393814,-49.69870377,,
TW19,22314047,-4.546882629,-6.988288879,,
TW19,22314047,-34.54873657,-63.23526001,,
TW19,22314047,-38.87797546,-38.87797546,,
TW19,22314047,-22.68709946,-21.46639633,,
TW19,22314047,-2.536034346,-4.367089272,,
TW19,22314047,-31.0001812,-14.52068996,,
TW19,22314047,-3.733080387,-25.0953846,,
TW19,22314047,-35.35307693,-26.80815506,,
TW19,22314047,1.466736317,-19.89556885,,
TW19,22314047,-8.748372078,-20.34505272,,
TW19,22314047,-0.544111848,-84.16227722,,
TW19,22314047,-4.310312271,-3.699960709,,
TW19,22314047,-3.136923075,-23.2785244,,
TW19,22314047,-4.192027092,-4.192027092,,
TW19,22314047,-4.021696568,-38.2013855,,
TW19,22314047,-38.31493759,-2.304195404,,
TW19,22314047,-4.187295437,-25.5496006,,
TW19,22314047,-3.018637896,-4.849692822,,
TW19,22314047,-2.890889883,-3.501241446,,
TW19,22314047,-11.25128651,-2.706365108,,
TW19,22314047,-4.116324425,-3.505972862,,
TW20,22403007,-2.683751822,-3.294103384,,
TW20,22403007,-3.536448717,-2.315745592,,
TW20,22403007,-4.586612701,-2.755557775,,
TW20,22403007,-4.766127586,-5.986830711,,
TW20,22403007,-1.96569109,-1.96569109,,
TW20,22403007,-5.259794235,-3.428739548,,
TW20,22403007,-4.739200592,-6.57025528,,
TW20,22403007,-2.567066908,-8.060231209,,
TW20,22403007,-3.527472973,1.96569109,,
TW20,22403007,0.448787928,-5.044376373,,
TW20,22403007,-3.042782068,-8.535945892,,
TW20,22403007,-5.852194309,-2.800436497,,
TW20,22403007,-3.850600243,-3.850600243,,
TW20,22403007,-2.414479017,-17.0629158,,
TW20,22403007,-2.046472788,-4.487879276,,
TW20,22403007,-2.208036423,-4.03909111,,
TW20,22403007,-2.270866871,-3.491569996,,
TW20,22403007,-2.477309227,-4.918715477,,
TW20,22403007,-2.163157701,-3.994212389,,
TW20,22403007,-0.457763672,-0.457763672,,
TW20,22403007,-3.087660789,-1.256606102,,
TW20,22403007,-4.936666965,-3.71596384,,
TW20,22403007,-5.421358109,-12.74557686,,
TW20,22403007,-3.733915329,-12.88918877,,
TW20,22403007,-20.37497139,-62.48922729,,
TW20,22403007,-8.509018898,-67.10276794,,
TW20,22403007,-13.5623703,-25.76940155,,
TW20,22403007,-8.473115921,-26.7836628,,
TW20,22403007,-3.204345703,-6.866455078,,
TW20,22403007,-3.168442726,-1.947739601,,
TW20,22403007,-25.15007401,-39.79851151,,
TW20,22403007,-21.08405685,-19.86335373,,
TW20,22403007,-13.99320698,-15.2139101,,
TW20,22403007,-5.825267315,-26.57722092,,
TW20,22403007,-22.70866776,-55.05730057,,
TW20,22403007,-19.96208572,-39.49333572,,
TW20,22403007,-5.618824482,-78.86101532,,
TW20,22403007,-10.36700058,-48.81914902,,
TW20,22403007,-30.71504402,-26.44258308,,
TW20,22403007,-14.37018871,-18.6426506,,
TW20,22403007,-41.84498596,-19.87232971,,
TW20,22403007,-30.16752434,-41.15385056,,
TW20,22403007,-11.50692177,-46.29696274,,
TW20,22403007,-24.70128632,-39.34972382,,
TW20,22403007,-22.79842567,-19.1363163,,
TW20,22403007,-12.69172192,-74.33722687,,
TW20,22403007,-13.2661705,-57.211483,,
TW20,22403007,-16.99110985,-53.61220551,,
TW20,22403007,-4.191679001,-60.95437622,,
TW20,22403007,-5.48418808,-56.75371933,,
TW20,22403007,-18.98372841,-26.91829872,,
TW20,22403007,-8.957806587,-42.52714157,,
TW20,22403007,-1.768224359,-12.14420128,,
TW20,22403007,-44.22356033,-28.35441971,,
TW20,22403007,-15.6088438,-4.622515678,,
TW20,22403007,-18.37337685,-17.76302528,,
TW20,22403007,-22.65481377,-45.23782349,,
TW20,22403007,-8.72443676,-44.7351799,,
TW20,22403007,-9.415570259,-21.0122509,,
TW20,22403007,-4.963594437,-9.846406937,,
TW20,22403007,-4.012164116,-33.30904007,,
TW20,22403007,-5.699606419,-49.03456879,,
TW20,22403007,-11.00428009,-35.41834259,,
TW20,22403007,-4.03909111,-38.21878052,,
TW20,22403007,-2.261891127,-4.092945576,,
TW20,22403007,-3.231272936,-3.841624498,,
TW20,22403007,-3.751867056,-3.141515493,,
TW20,22403007,-3.689036608,-6.130443096,,
TW20,22403007,-4.119873047,-49.89624023,,
TW20,22403007,-3.536448717,-34.05402756,,
TW20,22403007,-5.304673195,-7.746079445,,
TW20,22403007,-2.037497044,-3.258200169,,
TW20,22403007,-10.6272974,-4.523782253,,
TW20,22403007,-4.443000317,-6.274055004,,
TW20,22403007,-2.279842615,-2.279842615,,
TW20,22403007,-16.66798401,-3.24024868,,
TW20,22403007,-3.724939585,-3.114588022,,
TW20,22403007,-2.234963894,-3.455667019,,
TW20,22403007,-2.495260715,-4.326315403,,
TW20,22403007,-2.944048643,-2.333697081,,
TW20,22403007,1.095042467,0.484690934,,
TW20,22403007,-3.617230654,-4.227581978,,
TW20,22403007,-4.40709734,-3.186394215,,
TW20,22403007,-15.77040768,-25.53603172,,
TW20,22403007,-3.006879091,-24.36918449,,
TW20,22403007,-8.697509766,-9.307861328,,
TW20,22403007,-2.836339712,-37.01602554,,
TW20,22403007,-2.585018396,-11.12994003,,
TW20,22403007,-6.884406567,-3.832648754,,
TW20,22403007,-2.540139675,-46.48545074,,
TW20,22403007,-11.87492847,-20.4198494,,
TW20,22403007,-9.280934334,-17.82585526,,
TW20,22403007,-22.61891174,-8.580824852,,
TW20,22403007,-12.1352253,-26.7836628,,
TW20,22403007,-4.460951805,-7.512709618,,
TW20,22403007,-2.423454762,-3.033806324,,
TW20,22403007,-2.611945629,-3.832648754,,
TW20,22403007,-16.43461418,-12.77250385,,
TW20,22403007,-15.92299557,-20.19545555,,
TW20,22403007,-26.98112869,-8.670582771,,
TW20,22403007,-3.428739548,-13.19436455,,
TW20,22403007,-13.89447403,-24.88080215,,
TW20,22403007,-2.199060678,-20.50960732,,
TW20,22403007,-4.802030563,-6.022733688,,
TW20,22403007,-2.845315456,-3.455667019,,
TW20,22403007,-2.76453352,-16.80261993,,
TW20,22403007,-2.342672825,-1.121969819,,
TW20,22403007,-2.531163931,-17.78995323,,
TW20,22403007,-12.11727333,-22.49324989,,
TW20,22403007,-2.396527529,-2.396527529,,
TW20,22403007,-9.981042862,-15.47420692,,
TW20,22403007,-14.02910995,-28.06719589,,
TW20,22403007,-23.92937088,-23.31901932,,
TW20,22403007,-17.43989754,-1.570757747,,
TW20,22403007,-14.69331646,-30.56245613,,
TW20,22403007,-15.39342499,-30.65221405,,
TW20,22403007,-6.992115498,-14.31633472,,
TW20,22403007,-35.01443481,-22.19705009,,
TW20,22403007,-15.98582554,-29.41355896,,
TW20,22403007,-6.767721653,-42.77846527,,
TW20,22403007,-10.59139442,-36.83651352,,
TW20,22403007,-28.42622566,-19.88130379,,
TW20,22403007,-22.18807411,-20.35701942,,
TW20,22403007,-20.28521347,-37.37505722,,
TW20,22403007,-15.35752201,-15.96787357,,
TW20,22403007,-6.686939716,-54.90471268,,
TW20,22403007,-36.13640213,-30.03288651,,
TW20,22403007,-29.62897873,-39.39460373,,
TW20,22403007,-27.45684433,-20.74297714,,
TW20,22403007,-21.88289833,-41.41415024,,
TW20,22403007,-19.1363163,-13.64315224,,
TW20,22403007,-19.60305595,-25.70657158,,
TW20,22403007,-10.99530411,-10.99530411,,
TW20,22403007,-41.26156235,-34.54769516,,
TW20,22403007,-18.11308098,-52.90311813,,
TW20,22403007,-26.98112869,-20.26726151,,
TW20,22403007,-22.43041992,-41.96166992,,
TW20,22403007,-26.89137268,-22.00856018,,
TW20,22403007,-17.95151711,-21.61362648,,
TW20,22403007,-25.49115372,-31.59466934,,
TW20,22403007,-21.74826241,-37.61740112,,
TW20,22403007,-17.19755363,-22.6907177,,
TW20,22403007,-22.78944969,-14.24452877,,
TW20,22403007,-34.35022736,-17.87073517,,
TW20,22403007,-37.20451736,-37.81486893,,
TW20,22403007,-15.64474678,-33.34494019,,
TW20,22403007,-21.00327492,-15.5101099,,
TW20,22403007,-16.21022034,-48.55885315,,
TW20,22403007,-16.30895233,-46.21617889,,
TW20,22403007,-26.32589912,-15.339571,,
TW20,22403007,-19.0375824,-27.58250427,,
TW20,22403007,-22.78944969,-23.39980125,,
TW20,22403007,-18.81318855,-38.34444046,,
TW20,22403007,-2.988927603,-29.23404503,,
TW20,22403007,-31.50491142,-11.36330986,,
TW20,22403007,-3.060733557,-34.79901505,,
TW20,22403007,-11.47999477,-41.38722229,,
TW20,22403007,-21.82006836,-46.84448242,,
TW20,22403007,-16.91032791,-27.89665604,,
TW20,22403007,-11.48897076,-18.20283699,,
TW20,22403007,-11.09403706,-16.58720207,,
TW20,22403007,-31.62159729,-43.21827698,,
TW20,22403007,-17.8527832,-19.68383789,,
TW20,22403007,-16.69491005,-13.03280067,,
TW20,22403007,-15.67167377,-7.1267519,,
TW20,22403007,-11.91083145,-13.13153458,,
TW20,22403007,-16.85647392,-21.73928642,,
TW20,22403007,-14.84590435,-14.23555279,,
TW20,22403007,-10.94144917,-23.75883293,,
TW20,22403007,-16.29100037,-27.88768005,,
TW20,22403007,-22.4393959,-13.28412247,,
TW20,22403007,-27.74406815,-11.87492847,,
TW20,22403007,-20.29418945,-19.07348633,,
TW20,22403007,-5.72653389,-17.93356514,,
TW20,22403009,-17.62838936,-12.74557686,,
TW20,22403009,-23.86654091,-22.64583778,,
TW20,22403009,-18.27464294,-21.32640076,,
TW20,22403009,-17.78995323,-34.87979507,,
TW20,22403009,-30.20342636,-15.55498886,,
TW20,22403009,-19.05553436,-28.2108078,,
TW20,22403009,-19.87232971,-8.275649071,,
TW20,22403009,-16.63208008,-30.67016602,,
TW20,22403009,-36.96217346,-17.43092346,,
TW20,22403009,-19.10939026,-47.7959137,,
TW20,22403009,-15.23186207,-20.11467361,,
TW20,22403009,-12.4044981,-21.55977058,,
TW20,22403009,-26.20023918,-24.97953606,,
TW20,22403009,-9.092443466,-20.68912315,,
TW20,22403009,-12.11727333,-32.2588768,,
TW20,22403009,-13.96627998,-16.40768623,,
TW20,22403009,-11.20174599,-13.64315224,,
TW20,22403009,-25.32958984,-24.71923828,,
TW20,22403009,-24.25249863,-10.82476425,,
TW20,22403009,-18.46313477,-22.7355957,,
TW20,22403009,-46.33286285,-28.02231789,,
TW20,22403009,-30.95738983,-4.712273121,,
TW20,22403009,3.033806324,-35.41834259,,
TW20,22403009,-2.477309227,-32.38453674,,
TW20,22403009,-13.07767963,-16.1294384,,
TW20,22403009,-3.204345703,-27.6184082,,
TW20,22403009,-27.19654846,-17.43092346,,
TW20,22403009,-4.523782253,-39.31381989,,
TW20,22403009,-12.65581894,-24.25249863,,
TW20,22403009,-19.97106171,-30.34703827,,
TW20,22403009,-19.79154778,-40.54349899,,
TW20,22403009,-17.17062569,-34.87081909,,
TW20,22403009,-27.09781456,-38.08414078,,
TW20,22403009,-21.32640076,-22.54710388,,
TW20,22403009,-24.27942657,-26.11048126,,
TW20,22403009,-14.43301964,-21.14688683,,
TW20,22403009,-26.89137268,-3.698012352,,
TW20,22403009,-12.91611576,-33.66806793,,
TW20,22403009,-21.82904434,-32.2050209,,
TW20,22403009,-22.40349197,-19.96208572,,
TW20,22403009,-21.46103859,-12.3057642,,
TW20,22403009,-30.43679619,-10.29519463,,
TW20,22403009,-19.71076584,-14.21760082,,
TW20,22403009,-9.729722023,-23.76780701,,
TW20,22403009,-12.28781319,-17.78097725,,
TW20,22403009,-9.352740288,-16.67695808,,
TW20,22403009,-2.997903347,-15.20493412,,
TW20,22403009,-15.66269779,-16.27305031,,
TW20,22403009,-12.38654613,-14.82795238,,
TW20,22403009,-28.14797783,-22.65481377,,
TW20,22403009,-16.19226837,-16.19226837,,
TW20,22403009,-11.07608604,-25.11417198,,
TW20,22403009,-6.776697636,-10.43880653,,
TW20,22403009,-20.74297714,-1.822078943,,
TW20,22403009,-16.56027412,-2.522188187,,
TW20,22403009,-22.22397804,-24.05503273,,
TW20,22403009,-8.850097656,-38.14697266,,
TW20,22403009,-11.32740688,-26.5861969,,
TW20,22403009,-19.20812225,-19.20812225,,
TW20,22403009,-2.800436497,-11.95571041,,
TW20,22403010,-22.52915382,-29.24302101,,
TW20,22403010,-11.3184309,-37.56354904,,
TW20,22403010,-14.57663155,-14.57663155,,
TW20,22403010,-2.755557775,-28.39032364,,
TW20,22403010,-14.13681889,-1.929787993,,
TW20,22403010,-4.541733742,-8.203843117,,
TW20,22403010,-25.22187996,-31.93574715,,
TW20,22403010,-24.28840256,-24.28840256,,
TW20,22403010,0.278248519,-39.39460373,,
TW20,22403010,-0.403909117,-16.88340187,,
TW20,22403010,-17.30526161,-1.436121345,,
TW20,22403010,-9.52327919,-8.912927628,,
TW20,22403010,-9.424546242,-24.68333435,,
TW20,22403010,-16.21919441,-1.570757747,,
TW20,22403010,-30.49962616,-18.90294647,,
TW20,22403010,-12.62889194,-24.22557068,,
TW20,22403010,-32.68971252,-11.32740688,,
TW20,22403010,-9.451473236,-30.20342636,,
TW20,22403010,-21.56874657,-19.12734032,,
TW20,22403010,-20.94044495,-19.10939026,,
TW20,22403010,-1.27455771,-22.02651024,,
TW20,22403010,-18.48108673,-33.73987579,,
TW20,22403010,-2.540139675,-31.83701515,,
TW20,22403010,-21.78416443,-11.40818882,,
TW20,22403010,-9.173225403,-29.31482697,,
TW20,22403010,-14.90873432,-2.091351748,,
TW20,22403010,-25.59886169,-18.27464294,,
TW20,22403010,-12.530159,-4.595588207,,
TW20,22403010,-15.94992256,-28.15695381,,
TW20,22403010,-14.40609169,-11.96468544,,
TW20,22403010,-0.341078818,-27.80690002,,
TW20,22403010,-2.22598815,-19.9261837,,
TW20,22403010,-1.472024322,-39.31381989,,
TW20,22403010,-1.696418285,-12.68274689,,
TW20,22403010,-2.234963894,-21.15586281,,
TW20,22403010,-1.992618322,-15.42035294,,
TW20,22403010,-17.83483124,-5.627800465,,
TW20,22403010,-15.58191681,-13.14051056,,
TW20,22403010,-14.98054028,-2.773509264,,
TW20,22403010,-15.36649799,-17.19755363,,
TW20,22403010,-23.09462547,-6.0047822,,
TW20,22403010,-18.04127502,-12.54811001,,
TW20,22403010,-14.2535038,-2.65682435,,
TW20,22403010,-27.80690002,-13.15846157,,
TW20,22403010,-0.861672819,-14.28940678,,
TW20,22403010,-2.100327492,-1.489975929,,
TW20,22403010,-2.674776077,-11.83004951,,
TW20,22403010,-0.484690934,-28.56086349,,
TW20,22403010,-0.897575855,-28.97374725,,
TW20,22403010,-9.622013092,-8.401309967,,
TW20,22403010,-32.03448105,-9.451473236,,
TW20,22403010,-7.539637089,-9.370691299,,
TW20,22403010,-43.17339706,-1.05913949,,
TW20,22403010,-13.06870365,-16.73081398,,
